Name,R G CARNATION FIRST FAMILY LP,,,,,
6330116,5/18/2025,7:45 PM,15,0.06,0,0.06
6330116,5/18/2025,8:00 PM,15,0.44,0,0.44
6330116,5/18/2025,8:15 PM,15,0.075,0,0.075
6330116,5/18/2025,8:30 PM,15,0.07,0,0.07
6330116,5/18/2025,8:45 PM,15,0.06,0,0.06
6330116,5/18/2025,9:00 PM,15,0.285,0,0.285
6330116,5/18/2025,9:15 PM,15,0.81,0,0.81
6330116,5/18/2025,9:30 PM,15,0.535,0,0.535
6330116,5/18/2025,9:45 PM,15,0.425,0,0.425
6330116,5/18/2025,10:00 PM,15,0.07,0,0.07
6330116,5/18/2025,10:15 PM,15,0.075,0,0.075
6330116,5/18/2025,10:30 PM,15,0.335,0,0.335
6330116,5/18/2025,10:45 PM,15,0.51,0,0.51
6330116,5/18/2025,11:00 PM,15,0.04,0,0.04
6330116,5/18/2025,11:15 PM,15,0.02,0,0.02
6330116,5/18/2025,11:30 PM,15,0.045,0,0.045
6330116,5/18/2025,11:45 PM,15,0.04,0,0.04
6330116,5/19/2025,12:00 AM,15,0.025,0,0.025
6330116,5/19/2025,12:15 AM,15,0.25,0,0.25
6330116,5/19/2025,12:30 AM,15,0.025,0,0.025
6330116,5/19/2025,12:45 AM,15,0.01,0,0.01
6330116,5/19/2025,1:00 AM,15,0.025,0,0.025
6330116,5/19/2025,1:15 AM,15,0.02,0,0.02
6330116,5/19/2025,1:30 AM,15,0.005,0,0.005
6330116,5/19/2025,1:45 AM,15,0.03,0,0.03
6330116,5/19/2025,2:00 AM,15,0.015,0,0.015
6330116,5/19/2025,2:15 AM,15,0.33,0,0.33
6330116,5/19/2025,2:30 AM,15,0.03,0,0.03
6330116,5/19/2025,2:45 AM,15,0.005,0,0.005
6330116,5/19/2025,3:00 AM,15,0.02,0,0.02
6330116,5/19/2025,3:15 AM,15,0.02,0,0.02
6330116,5/19/2025,3:30 AM,15,0.01,0,0.01
6330116,5/19/2025,3:45 AM,15,0.03,0,0.03
6330116,5/19/2025,4:00 AM,15,0.005,0,0.005
6330116,5/19/2025,4:15 AM,15,0.02,0,0.02
6330116,5/19/2025,4:30 AM,15,0.02,0,0.02
6330116,5/19/2025,4:45 AM,15,0.01,0,0.01
6330116,5/19/2025,5:00 AM,15,0.025,0,0.025
6330116,5/19/2025,5:15 AM,15,0.005,0,0.005
6330116,5/19/2025,5:30 AM,15,0.355,0,0.355
6330116,5/19/2025,5:45 AM,15,0.09,0,0.09
6330116,5/19/2025,6:00 AM,15,0.42,0.0016,0.4183
6330116,5/19/2025,6:15 AM,15,0.055,0.006,0.049
6330116,5/19/2025,6:30 AM,15,0.065,0.0105,0.0544
6330116,5/19/2025,6:45 AM,15,0.07,0.018,0.052
6330116,5/19/2025,7:00 AM,15,0.025,0.0314,-0.0064
6330116,5/19/2025,7:15 AM,15,0.035,0.0525,-0.0175
6330116,5/19/2025,7:30 AM,15,0.255,0.0676,0.1873
6330116,5/19/2025,7:45 AM,15,0.02,0.0909,-0.0709
6330116,5/19/2025,8:00 AM,15,0.02,0.119,-0.099
6330116,5/19/2025,8:15 AM,15,0.005,0.1416,-0.1366
6330116,5/19/2025,8:30 AM,15,0.025,0.1622,-0.1372
6330116,5/19/2025,8:45 AM,15,0.01,0.1797,-0.1697
6330116,5/19/2025,9:00 AM,15,0.01,0.1999,-0.1899
6330116,5/19/2025,9:15 AM,15,0.025,0.2167,-0.1917
6330116,5/19/2025,9:30 AM,15,0.005,0.2313,-0.2263
6330116,5/19/2025,9:45 AM,15,0.015,0.2462,-0.2312
6330116,5/19/2025,10:00 AM,15,0.015,0.2553,-0.2403
6330116,5/19/2025,10:15 AM,15,0.005,0.2512,-0.2462
6330116,5/19/2025,10:30 AM,15,0.025,0.2752,-0.2502
6330116,5/19/2025,10:45 AM,15,0.01,0.2839,-0.2739
6330116,5/19/2025,11:00 AM,15,0.01,0.2908,-0.2808
6330116,5/19/2025,11:15 AM,15,0.025,0.292,-0.267
6330116,5/19/2025,11:30 AM,15,0.055,0.2923,-0.2373
6330116,5/19/2025,11:45 AM,15,0.025,0.2925,-0.2675
6330116,5/19/2025,12:00 PM,15,0.395,0.292,0.1029
6330116,5/19/2025,12:15 PM,15,0.155,0.2918,-0.1368
6330116,5/19/2025,12:30 PM,15,0.03,0.2916,-0.2616
6330116,5/19/2025,12:45 PM,15,0.25,0.2916,-0.0416
6330116,5/19/2025,1:00 PM,15,0.185,0.2913,-0.1063
6330116,5/19/2025,1:15 PM,15,0.55,0.2911,0.2588
6330116,5/19/2025,1:30 PM,15,1.08,0.2908,0.7891
6330116,5/19/2025,1:45 PM,15,0.51,0.2904,0.2196
6330116,5/19/2025,2:00 PM,15,0.325,0.2884,0.0365
6330116,5/19/2025,2:15 PM,15,0.16,0.2851,-0.1251
6330116,5/19/2025,2:30 PM,15,0.06,0.2774,-0.2174
6330116,5/19/2025,2:45 PM,15,0.06,0.2697,-0.2097
6330116,5/19/2025,3:00 PM,15,0.06,0.2587,-0.1987
6330116,5/19/2025,3:15 PM,15,0.06,0.2503,-0.1903
6330116,5/19/2025,3:30 PM,15,0.06,0.2376,-0.1776
6330116,5/19/2025,3:45 PM,15,0.055,0.2232,-0.1682
6330116,5/19/2025,4:00 PM,15,0.06,0.208,-0.148
6330116,5/19/2025,4:15 PM,15,0.06,0.1915,-0.1315
6330116,5/19/2025,4:30 PM,15,0.055,0.1737,-0.1187
6330116,5/19/2025,4:45 PM,15,0.035,0.1533,-0.1183
6330116,5/19/2025,5:00 PM,15,0.265,0.1334,0.1315
6330116,5/19/2025,5:15 PM,15,0.06,0.1132,-0.0532
6330116,5/19/2025,5:30 PM,15,0.055,0.0924,-0.0374
6330116,5/19/2025,5:45 PM,15,0.035,0.0722,-0.0372
6330116,5/19/2025,6:00 PM,15,0.05,0.0523,-0.0023
6330116,5/19/2025,6:15 PM,15,0.06,0.034,0.0259
6330116,5/19/2025,6:30 PM,15,0.06,0.0184,0.0415
6330116,5/19/2025,6:45 PM,15,0.15,0.01,0.1399
6330116,5/19/2025,7:00 PM,15,0.075,0.005,0.0699
6330116,5/19/2025,7:15 PM,15,0.255,0.0014,0.2535
6330116,5/19/2025,7:30 PM,15,0.16,0,0.16
6330116,5/19/2025,7:45 PM,15,0.1,0,0.1
6330116,5/19/2025,8:00 PM,15,0.325,0,0.325
6330116,5/19/2025,8:15 PM,15,0.28,0,0.28
6330116,5/19/2025,8:30 PM,15,0.035,0,0.035
6330116,5/19/2025,8:45 PM,15,0.025,0,0.025
6330116,5/19/2025,9:00 PM,15,0.035,0,0.035
6330116,5/19/2025,9:15 PM,15,0.07,0,0.07
6330116,5/19/2025,9:30 PM,15,0.095,0,0.095
6330116,5/19/2025,9:45 PM,15,0.1,0,0.1
6330116,5/19/2025,10:00 PM,15,0.04,0,0.04
6330116,5/19/2025,10:15 PM,15,0.045,0,0.045
6330116,5/19/2025,10:30 PM,15,0.045,0,0.045
6330116,5/19/2025,10:45 PM,15,0.04,0,0.04
6330116,5/19/2025,11:00 PM,15,0.045,0,0.045
6330116,5/19/2025,11:15 PM,15,0.28,0,0.28
6330116,5/19/2025,11:30 PM,15,0.055,0,0.055
6330116,5/19/2025,11:45 PM,15,0.05,0,0.05
6330116,5/20/2025,12:00 AM,15,0.035,0,0.035
6330116,5/20/2025,12:15 AM,15,0.035,0,0.035
6330116,5/20/2025,12:30 AM,15,0.03,0,0.03
6330116,5/20/2025,12:45 AM,15,0.02,0,0.02
6330116,5/20/2025,1:00 AM,15,0.26,0,0.26
6330116,5/20/2025,1:15 AM,15,0.03,0,0.03
6330116,5/20/2025,1:30 AM,15,0.01,0,0.01
6330116,5/20/2025,1:45 AM,15,0.025,0,0.025
6330116,5/20/2025,2:00 AM,15,0.03,0,0.03
6330116,5/20/2025,2:15 AM,15,0.005,0,0.005
6330116,5/20/2025,2:30 AM,15,0.03,0,0.03
6330116,5/20/2025,2:45 AM,15,0.015,0,0.015
6330116,5/20/2025,3:00 AM,15,0.01,0,0.01
6330116,5/20/2025,3:15 AM,15,0.03,0,0.03
6330116,5/20/2025,3:30 AM,15,0.015,0,0.015
6330116,5/20/2025,3:45 AM,15,0.015,0,0.015
6330116,5/20/2025,4:00 AM,15,0.025,0,0.025
6330116,5/20/2025,4:15 AM,15,0.005,0,0.005
6330116,5/20/2025,4:30 AM,15,0.025,0,0.025
6330116,5/20/2025,4:45 AM,15,0.02,0,0.02
6330116,5/20/2025,5:00 AM,15,0.01,0,0.01
6330116,5/20/2025,5:15 AM,15,0.025,0,0.025
6330116,5/20/2025,5:30 AM,15,0.015,0,0.015
6330116,5/20/2025,5:45 AM,15,0.015,0,0.015
6330116,5/20/2025,6:00 AM,15,0.025,0.0019,0.023
6330116,5/20/2025,6:15 AM,15,0.005,0.005,0
6330116,5/20/2025,6:30 AM,15,0.025,0.0098,0.0151
6330116,5/20/2025,6:45 AM,15,0.015,0.0165,-0.0015
6330116,5/20/2025,7:00 AM,15,0.26,0.0307,0.2292
6330116,5/20/2025,7:15 AM,15,0.03,0.0535,-0.0235
6330116,5/20/2025,7:30 AM,15,0.015,0.0684,-0.0534
6330116,5/20/2025,7:45 AM,15,0.26,0.0914,0.1685
6330116,5/20/2025,8:00 AM,15,0.03,0.1207,-0.0907
6330116,5/20/2025,8:15 AM,15,0.425,0.1423,0.2826
6330116,5/20/2025,8:30 AM,15,0.145,0.1617,-0.0167
6330116,5/20/2025,8:45 AM,15,0.025,0.1797,-0.1547
6330116,5/20/2025,9:00 AM,15,0.015,0.1984,-0.1834
6330116,5/20/2025,9:15 AM,15,0.005,0.2145,-0.2095
6330116,5/20/2025,9:30 AM,15,0.025,0.2287,-0.2037
6330116,5/20/2025,9:45 AM,15,0.025,0.2416,-0.2166
6330116,5/20/2025,10:00 AM,15,0.06,0.2532,-0.1932
6330116,5/20/2025,10:15 AM,15,0.28,0.2596,0.0203
6330116,5/20/2025,10:30 AM,15,0.035,0.2724,-0.2374
6330116,5/20/2025,10:45 AM,15,0.035,0.2805,-0.2455
6330116,5/20/2025,11:00 AM,15,0.035,0.2872,-0.2522
6330116,5/20/2025,11:15 AM,15,0.03,0.2906,-0.2606
6330116,5/20/2025,11:30 AM,15,0.34,0.2916,0.0484
6330116,5/20/2025,11:45 AM,15,0.02,0.292,-0.272
6330116,5/20/2025,12:00 PM,15,0.35,0.2916,0.0584
6330116,5/20/2025,12:15 PM,15,0.395,0.2918,0.1031
6330116,5/20/2025,12:30 PM,15,0.035,0.2916,-0.2566
6330116,5/20/2025,12:45 PM,15,0.245,0.2911,-0.0461
6330116,5/20/2025,1:00 PM,15,0.94,0.2913,0.6486
6330116,5/20/2025,1:15 PM,15,0.525,0.2913,0.2336
6330116,5/20/2025,1:30 PM,15,0.45,0.2908,0.1591
6330116,5/20/2025,1:45 PM,15,0.145,0.2904,-0.1454
6330116,5/20/2025,2:00 PM,15,0.525,0.2892,0.2358
6330116,5/20/2025,2:15 PM,15,0.495,0.2856,0.2094
6330116,5/20/2025,2:30 PM,15,0.075,0.2772,-0.2022
6330116,5/20/2025,2:45 PM,15,0.06,0.2683,-0.2083
6330116,5/20/2025,3:00 PM,15,0.06,0.2577,-0.1977
6330116,5/20/2025,3:15 PM,15,0.045,0.246,-0.201
6330116,5/20/2025,3:30 PM,15,0.05,0.2337,-0.1837
6330116,5/20/2025,3:45 PM,15,0.04,0.2198,-0.1798
6330116,5/20/2025,4:00 PM,15,0.065,0.2052,-0.1402
6330116,5/20/2025,4:15 PM,15,0.345,0.1893,0.1556
6330116,5/20/2025,4:30 PM,15,0.31,0.1713,0.1386
6330116,5/20/2025,4:45 PM,15,0.06,0.1509,-0.0909
6330116,5/20/2025,5:00 PM,15,0.235,0.1308,0.1042
6330116,5/20/2025,5:15 PM,15,0.05,0.1123,-0.0623
6330116,5/20/2025,5:30 PM,15,0.24,0.0916,0.1483
6330116,5/20/2025,5:45 PM,15,0.005,0.072,-0.067
6330116,5/20/2025,6:00 PM,15,0.02,0.0518,-0.0318
6330116,5/20/2025,6:15 PM,15,0.025,0.0338,-0.0088
6330116,5/20/2025,6:30 PM,15,0.015,0.0189,-0.0039
6330116,5/20/2025,6:45 PM,15,0.015,0.0096,0.0054
6330116,5/20/2025,7:00 PM,15,0.025,0.005,0.0199
6330116,5/20/2025,7:15 PM,15,0.015,0.0012,0.0138
6330116,5/20/2025,7:30 PM,15,0.015,0,0.015
6330116,5/20/2025,7:45 PM,15,0.025,0,0.025
6330116,5/20/2025,8:00 PM,15,0.01,0,0.01
6330116,5/20/2025,8:15 PM,15,0.02,0,0.02
6330116,5/20/2025,8:30 PM,15,0.085,0,0.085
6330116,5/20/2025,8:45 PM,15,0.09,0,0.09
6330116,5/20/2025,9:00 PM,15,0.255,0,0.255
6330116,5/20/2025,9:15 PM,15,0.11,0,0.11
6330116,5/20/2025,9:30 PM,15,0.045,0,0.045
6330116,5/20/2025,9:45 PM,15,0.045,0,0.045
6330116,5/20/2025,10:00 PM,15,0.055,0,0.055
6330116,5/20/2025,10:15 PM,15,0.07,0,0.07
6330116,5/20/2025,10:30 PM,15,0.06,0,0.06
6330116,5/20/2025,10:45 PM,15,0.06,0,0.06
6330116,5/20/2025,11:00 PM,15,0.07,0,0.07
6330116,5/20/2025,11:15 PM,15,0.055,0,0.055
6330116,5/20/2025,11:30 PM,15,0.04,0,0.04
6330116,5/20/2025,11:45 PM,15,0.035,0,0.035
6330116,5/21/2025,12:00 AM,15,0.03,0,0.03
6330116,5/21/2025,12:15 AM,15,0.02,0,0.02
6330116,5/21/2025,12:30 AM,15,0.015,0,0.015
6330116,5/21/2025,12:45 AM,15,0.03,0,0.03
6330116,5/21/2025,1:00 AM,15,0.015,0,0.015
6330116,5/21/2025,1:15 AM,15,0.015,0,0.015
6330116,5/21/2025,1:30 AM,15,0.03,0,0.03
6330116,5/21/2025,1:45 AM,15,0.01,0,0.01
6330116,5/21/2025,2:00 AM,15,0.025,0,0.025
6330116,5/21/2025,2:15 AM,15,0.28,0,0.28
6330116,5/21/2025,2:30 AM,15,0.005,0,0.005
6330116,5/21/2025,2:45 AM,15,0.025,0,0.025
6330116,5/21/2025,3:00 AM,15,0.02,0,0.02
6330116,5/21/2025,3:15 AM,15,0.015,0,0.015
6330116,5/21/2025,3:30 AM,15,0.025,0,0.025
6330116,5/21/2025,3:45 AM,15,0.01,0,0.01
6330116,5/21/2025,4:00 AM,15,0.02,0,0.02
6330116,5/21/2025,4:15 AM,15,0.02,0,0.02
6330116,5/21/2025,4:30 AM,15,0.01,0,0.01
6330116,5/21/2025,4:45 AM,15,0.025,0,0.025
6330116,5/21/2025,5:00 AM,15,0.015,0,0.015
6330116,5/21/2025,5:15 AM,15,0.015,0,0.015
6330116,5/21/2025,5:30 AM,15,0.03,0,0.03
6330116,5/21/2025,5:45 AM,15,0.015,0,0.015
6330116,5/21/2025,6:00 AM,15,0.03,0.0021,0.0278
6330116,5/21/2025,6:15 AM,15,0.02,0.005,0.0149
6330116,5/21/2025,6:30 AM,15,0.025,0.01,0.0149
6330116,5/21/2025,6:45 AM,15,0.545,0.017,0.5279
6330116,5/21/2025,7:00 AM,15,0.505,0.0316,0.4733
6330116,5/21/2025,7:15 AM,15,0.03,0.0552,-0.0252
6330116,5/21/2025,7:30 AM,15,0.045,0.0703,-0.0253
6330116,5/21/2025,7:45 AM,15,0.005,0.0933,-0.0883
6330116,5/21/2025,8:00 AM,15,0.03,0.1221,-0.0921
6330116,5/21/2025,8:15 AM,15,0.01,0.1442,-0.1342
6330116,5/21/2025,8:30 AM,15,0.02,0.1629,-0.1429
6330116,5/21/2025,8:45 AM,15,0.055,0.1816,-0.1266
6330116,5/21/2025,9:00 AM,15,0.01,0.2011,-0.1911
6330116,5/21/2025,9:15 AM,15,0.03,0.2169,-0.1869
6330116,5/21/2025,9:30 AM,15,0.025,0.2311,-0.2061
6330116,5/21/2025,9:45 AM,15,0.03,0.2445,-0.2145
6330116,5/21/2025,10:00 AM,15,0.03,0.2556,-0.2256
6330116,5/21/2025,10:15 AM,15,0.025,0.2656,-0.2406
6330116,5/21/2025,10:30 AM,15,0.01,0.2752,-0.2652
6330116,5/21/2025,10:45 AM,15,0.01,0.2853,-0.2753
6330116,5/21/2025,11:00 AM,15,0.025,0.2901,-0.2651
6330116,5/21/2025,11:15 AM,15,0.03,0.2918,-0.2618
6330116,5/21/2025,11:30 AM,15,0.02,0.2923,-0.2723
6330116,5/21/2025,11:45 AM,15,0.045,0.2894,-0.2444
6330116,5/21/2025,12:00 PM,15,0.065,0.2923,-0.2273
6330116,5/21/2025,12:15 PM,15,0.325,0.2887,0.0362
6330116,5/21/2025,12:30 PM,15,0.06,0.2918,-0.2318
6330116,5/21/2025,12:45 PM,15,0.055,0.2916,-0.2366
6330116,5/21/2025,1:00 PM,15,0.035,0.2911,-0.2561
6330116,5/21/2025,1:15 PM,15,0.06,0.2882,-0.2282
6330116,5/21/2025,1:30 PM,15,0.245,0.2913,-0.0463
6330116,5/21/2025,1:45 PM,15,0.065,0.2908,-0.2258
6330116,5/21/2025,2:00 PM,15,0.055,0.2901,-0.2351
6330116,5/21/2025,2:15 PM,15,0.27,0.2872,-0.0172
6330116,5/21/2025,2:30 PM,15,0.255,0.2827,-0.0277
6330116,5/21/2025,2:45 PM,15,0.06,0.2736,-0.2136
6330116,5/21/2025,3:00 PM,15,0.065,0.2635,-0.1985
6330116,5/21/2025,3:15 PM,15,0.05,0.251,-0.201
6330116,5/21/2025,3:30 PM,15,0.05,0.2383,-0.1883
6330116,5/21/2025,3:45 PM,15,0.06,0.2236,-0.1636
6330116,5/21/2025,4:00 PM,15,0.035,0.208,-0.173
6330116,5/21/2025,4:15 PM,15,0.085,0.1932,-0.1082
6330116,5/21/2025,4:30 PM,15,0.085,0.1754,-0.0904
6330116,5/21/2025,4:45 PM,15,0.03,0.155,-0.125
6330116,5/21/2025,5:00 PM,15,0.005,0.1344,-0.1294
6330116,5/21/2025,5:15 PM,15,0.01,0.1152,-0.1052
6330116,5/21/2025,5:30 PM,15,0.03,0.0948,-0.0648
6330116,5/21/2025,5:45 PM,15,0.025,0.0746,-0.0496
6330116,5/21/2025,6:00 PM,15,0.015,0.0537,-0.0387
6330116,5/21/2025,6:15 PM,15,0.015,0.0348,-0.0198
6330116,5/21/2025,6:30 PM,15,0.025,0.0192,0.0058
6330116,5/21/2025,6:45 PM,15,0.01,0.0098,0.0001
6330116,5/21/2025,7:00 PM,15,0.01,0.0048,0.0052
6330116,5/21/2025,7:15 PM,15,0.03,0.0019,0.028
6330116,5/21/2025,7:30 PM,15,0.01,0,0.01
6330116,5/21/2025,7:45 PM,15,0.01,0,0.01
6330116,5/21/2025,8:00 PM,15,0.025,0,0.025
6330116,5/21/2025,8:15 PM,15,0.02,0,0.02
6330116,5/21/2025,8:30 PM,15,0.03,0,0.03
6330116,5/21/2025,8:45 PM,15,0.075,0,0.075
6330116,5/21/2025,9:00 PM,15,0.055,0,0.055
6330116,5/21/2025,9:15 PM,15,0.05,0,0.05
6330116,5/21/2025,9:30 PM,15,0.46,0,0.46
6330116,5/21/2025,9:45 PM,15,0.065,0,0.065
6330116,5/21/2025,10:00 PM,15,0.065,0,0.065
6330116,5/21/2025,10:15 PM,15,0.045,0,0.045
6330116,5/21/2025,10:30 PM,15,0.04,0,0.04
6330116,5/21/2025,10:45 PM,15,0.025,0,0.025
6330116,5/21/2025,11:00 PM,15,0.05,0,0.05
6330116,5/21/2025,11:15 PM,15,0.27,0,0.27
6330116,5/21/2025,11:30 PM,15,0.05,0,0.05
6330116,5/21/2025,11:45 PM,15,0.33,0,0.33
6330116,5/22/2025,12:00 AM,15,0.025,0,0.025
6330116,5/22/2025,12:15 AM,15,0.03,0,0.03
6330116,5/22/2025,12:30 AM,15,0.025,0,0.025
6330116,5/22/2025,12:45 AM,15,0.005,0,0.005
6330116,5/22/2025,1:00 AM,15,0.01,0,0.01
6330116,5/22/2025,1:15 AM,15,0.03,0,0.03
6330116,5/22/2025,1:30 AM,15,0.02,0,0.02
6330116,5/22/2025,1:45 AM,15,0.005,0,0.005
6330116,5/22/2025,2:00 AM,15,0.02,0,0.02
6330116,5/22/2025,2:15 AM,15,0.03,0,0.03
6330116,5/22/2025,2:30 AM,15,0.005,0,0.005
6330116,5/22/2025,2:45 AM,15,0.015,0,0.015
6330116,5/22/2025,3:00 AM,15,0.025,0,0.025
6330116,5/22/2025,3:15 AM,15,0.015,0,0.015
6330116,5/22/2025,3:30 AM,15,0.005,0,0.005
6330116,5/22/2025,3:45 AM,15,0.03,0,0.03
6330116,5/22/2025,4:00 AM,15,0.02,0,0.02
6330116,5/22/2025,4:15 AM,15,0.27,0,0.27
6330116,5/22/2025,4:30 AM,15,0.025,0,0.025
6330116,5/22/2025,4:45 AM,15,0.02,0,0.02
6330116,5/22/2025,5:00 AM,15,0.005,0,0.005
6330116,5/22/2025,5:15 AM,15,0.025,0,0.025
6330116,5/22/2025,5:30 AM,15,0.02,0,0.02
6330116,5/22/2025,5:45 AM,15,0.015,0,0.015
6330116,5/22/2025,6:00 AM,15,0.025,0.0002,0.0247
6330116,5/22/2025,6:15 AM,15,0.015,0.0031,0.0118
6330116,5/22/2025,6:30 AM,15,0.005,0.0081,-0.0031
6330116,5/22/2025,6:45 AM,15,0.02,0.0151,0.0048
6330116,5/22/2025,7:00 AM,15,0.26,0.0252,0.2348
6330116,5/22/2025,7:15 AM,15,0.005,0.0391,-0.0341
6330116,5/22/2025,7:30 AM,15,0.02,0.0508,-0.0308
6330116,5/22/2025,7:45 AM,15,0.02,0.0806,-0.0606
6330116,5/22/2025,8:00 AM,15,0.005,0.1212,-0.1162
6330116,5/22/2025,8:15 AM,15,0.02,0.1444,-0.1244
6330116,5/22/2025,8:30 AM,15,0.015,0.1636,-0.1486
6330116,5/22/2025,8:45 AM,15,0.005,0.1708,-0.1658
6330116,5/22/2025,9:00 AM,15,0.015,0.2016,-0.1866
6330116,5/22/2025,9:15 AM,15,0.03,0.2188,-0.1888
6330116,5/22/2025,9:30 AM,15,0.005,0.2325,-0.2275
6330116,5/22/2025,9:45 AM,15,0.03,0.2445,-0.2145
6330116,5/22/2025,10:00 AM,15,0.06,0.2568,-0.1968
6330116,5/22/2025,10:15 AM,15,0.045,0.2654,-0.2204
6330116,5/22/2025,10:30 AM,15,0.035,0.2776,-0.2426
6330116,5/22/2025,10:45 AM,15,0.06,0.286,-0.226
6330116,5/22/2025,11:00 AM,15,0.05,0.2906,-0.2406
6330116,5/22/2025,11:15 AM,15,0.035,0.292,-0.257
6330116,5/22/2025,11:30 AM,15,0.05,0.2904,-0.2404
6330116,5/22/2025,11:45 AM,15,0.305,0.2918,0.0131
6330116,5/22/2025,12:00 PM,15,0.085,0.2923,-0.2073
6330116,5/22/2025,12:15 PM,15,0.045,0.2913,-0.2463
6330116,5/22/2025,12:30 PM,15,0.065,0.2887,-0.2237
6330116,5/22/2025,12:45 PM,15,0.08,0.2863,-0.2063
6330116,5/22/2025,1:00 PM,15,0.445,0.2863,0.1586
6330116,5/22/2025,1:15 PM,15,0.275,0.2853,-0.0103
6330116,5/22/2025,1:30 PM,15,0.25,0.2856,-0.0356
6330116,5/22/2025,1:45 PM,15,0.38,0.2863,0.0936
6330116,5/22/2025,2:00 PM,15,0.335,0.2904,0.0446
6330116,5/22/2025,2:15 PM,15,0.33,0.2896,0.0403
6330116,5/22/2025,2:30 PM,15,0.085,0.2839,-0.1989
6330116,5/22/2025,2:45 PM,15,0.04,0.251,-0.211
6330116,5/22/2025,3:00 PM,15,0.03,0.2664,-0.2364
6330116,5/22/2025,3:15 PM,15,0.02,0.2536,-0.2336
6330116,5/22/2025,3:30 PM,15,0.005,0.2409,-0.2359
6330116,5/22/2025,3:45 PM,15,0.025,0.2256,-0.2006
6330116,5/22/2025,4:00 PM,15,0.065,0.2097,-0.1447
6330116,5/22/2025,4:15 PM,15,0.055,0.1927,-0.1377
6330116,5/22/2025,4:30 PM,15,0.06,0.1744,-0.1144
6330116,5/22/2025,4:45 PM,15,0.295,0.1548,0.1402
6330116,5/22/2025,5:00 PM,15,0.05,0.1334,-0.0834
6330116,5/22/2025,5:15 PM,15,0.02,0.1142,-0.0942
6330116,5/22/2025,5:30 PM,15,0.005,0.094,-0.089
6330116,5/22/2025,5:45 PM,15,0.025,0.0739,-0.0489
6330116,5/22/2025,6:00 PM,15,0.025,0.0532,-0.0282
6330116,5/22/2025,6:15 PM,15,0.01,0.035,-0.025
6330116,5/22/2025,6:30 PM,15,0.015,0.0199,-0.0049
6330116,5/22/2025,6:45 PM,15,0.025,0.0103,0.0146
6330116,5/22/2025,7:00 PM,15,0.015,0.0057,0.0092
6330116,5/22/2025,7:15 PM,15,0.01,0.0021,0.0078
6330116,5/22/2025,7:30 PM,15,0.04,0,0.04
6330116,5/22/2025,7:45 PM,15,0.03,0,0.03
6330116,5/22/2025,8:00 PM,15,0.025,0,0.025
6330116,5/22/2025,8:15 PM,15,0.295,0,0.295
6330116,5/22/2025,8:30 PM,15,0.045,0,0.045
6330116,5/22/2025,8:45 PM,15,0.06,0,0.06
6330116,5/22/2025,9:00 PM,15,0.045,0,0.045
6330116,5/22/2025,9:15 PM,15,0.07,0,0.07
6330116,5/22/2025,9:30 PM,15,0.065,0,0.065
6330116,5/22/2025,9:45 PM,15,0.05,0,0.05
6330116,5/22/2025,10:00 PM,15,0.3,0,0.3
6330116,5/22/2025,10:15 PM,15,0.085,0,0.085
6330116,5/22/2025,10:30 PM,15,0.115,0,0.115
6330116,5/22/2025,10:45 PM,15,0.07,0,0.07
6330116,5/22/2025,11:00 PM,15,0.045,0,0.045
6330116,5/22/2025,11:15 PM,15,0.05,0,0.05
6330116,5/22/2025,11:30 PM,15,0.05,0,0.05
6330116,5/22/2025,11:45 PM,15,0.04,0,0.04
6330116,5/23/2025,12:00 AM,15,0.525,0,0.525
6330116,5/23/2025,12:15 AM,15,0.05,0,0.05
6330116,5/23/2025,12:30 AM,15,0.045,0,0.045
6330116,5/23/2025,12:45 AM,15,0.045,0,0.045
6330116,5/23/2025,1:00 AM,15,0.28,0,0.28
6330116,5/23/2025,1:15 AM,15,0.03,0,0.03
6330116,5/23/2025,1:30 AM,15,0.005,0,0.005
6330116,5/23/2025,1:45 AM,15,0.025,0,0.025
6330116,5/23/2025,2:00 AM,15,0.025,0,0.025
6330116,5/23/2025,2:15 AM,15,0.025,0,0.025
6330116,5/23/2025,2:30 AM,15,0.005,0,0.005
6330116,5/23/2025,2:45 AM,15,0.03,0,0.03
6330116,5/23/2025,3:00 AM,15,0.025,0,0.025
6330116,5/23/2025,3:15 AM,15,0.005,0,0.005
6330116,5/23/2025,3:30 AM,15,0.03,0,0.03
6330116,5/23/2025,3:45 AM,15,0.025,0,0.025
6330116,5/23/2025,4:00 AM,15,0.495,0,0.495
6330116,5/23/2025,4:15 AM,15,0.45,0,0.45
6330116,5/23/2025,4:30 AM,15,0.025,0,0.025
6330116,5/23/2025,4:45 AM,15,0.015,0,0.015
6330116,5/23/2025,5:00 AM,15,0.025,0,0.025
6330116,5/23/2025,5:15 AM,15,0.02,0,0.02
6330116,5/23/2025,5:30 AM,15,0.005,0,0.005
6330116,5/23/2025,5:45 AM,15,0.03,0,0.03
6330116,5/23/2025,6:00 AM,15,0.02,0,0.02
6330116,5/23/2025,6:15 AM,15,0.01,0.0014,0.0085
6330116,5/23/2025,6:30 AM,15,0.025,0.0062,0.0187
6330116,5/23/2025,6:45 AM,15,0.02,0.0127,0.0072
6330116,5/23/2025,7:00 AM,15,0.015,0.0184,-0.0034
6330116,5/23/2025,7:15 AM,15,0.3,0.0252,0.2748
6330116,5/23/2025,7:30 AM,15,0.015,0.0328,-0.0178
